"id","title","band","model","variant","fuelType","bodytype","tramsmission","seating","year","milage","color","image","place","price"
"71732","2012 Chevrolet Aveo 1.4 LT Hatchback","Chevrolet","Aveo","LT","Pertamax","Hatchback","Automatic","5","2012","50000","Hitam","https://img2.icarcdn.com/3296736/thumb-l_used-car-mobil123-chevrolet-aveo-lt-hatchback-indonesia_3296736_HIgxNqFGoRKw5DRc6jetdo.jpg?smia=xTM","Jombang","104000000"
"33625","2013 Mercedes-Benz SLK200 1.8 CGI Convertible","Mercedes-Benz","SLK200","CGI","Pertamax","Convertible","Automatic","2","2013","12500","Hitam","https://img5.icarcdn.com/4372905/thumb-l_used-car-mobil123-mercedes-benz-slk-class-slk200-cgi-convertible-indonesia_4372905_SiuZVTe6kvZ7xyR7FtV8dE.jpg?smia=xTM","Jakarta Selatan","795000000"
"17","2016 Honda Brio 1.2 Satya E Hatchback","Honda","Brio","Satya E","Pertamax","Hatchback","Manual","5","2016","56000","Merah","https://img5.icarcdn.com/7792846/thumb-l_used-car-mobil123-honda-brio-satya-e-hatchback-indonesia_7792846_YZfpOK7czaYy0Q290XPLG4.jpg?smia=xTM","Yogyakarta","110000000"
"35942","2013 Suzuki Ertiga 1.4 GL MPV","Suzuki","Ertiga","GL","Pertamax","MPV","Automatic","7","2013","75000","Putih","https://img5.icarcdn.com/8060346/thumb-l_used-car-mobil123-suzuki-ertiga-gl-mpv-indonesia_8060346_NMmkUWSVP0aqpLONYxHyCl.jpg?smia=xTM","Surabaya","129000000"
"11947","2017 Toyota Fortuner 2.4 VRZ SUV","Toyota","Fortuner","VRZ","Solar","SUV","Automatic","7","2017","20000","Hitam","https://img5.icarcdn.com/8023185/thumb-l_used-car-mobil123-toyota-fortuner-vrz-suv-indonesia_8023185_ikinYz40sWqupyxtHOMwz4.jpg?smia=xTM","Sidoarjo","450000000"
"59734","2016 BMW 528i 2.0 Luxury Sedan","BMW","528i","Luxury","Pertamax","Sedan","Automatic","5","2016","19000","Putih","https://img5.icarcdn.com/1691285/thumb-l_used-car-mobil123-bmw-5-series-528i-luxury-sedan-indonesia_1691285_wk3gj5gR0iodFhroEQ5WC1.jpg?smia=xTM","Tangerang","795000000"
"77008","2016 Honda HR-V 1.5 S SUV","Honda","HR-V","S","Pertamax","SUV","Automatic","5","2016","45000","Hitam","https://img1.icarcdn.com/1317336/thumb-l_used-car-mobil123-honda-hr-v-s-suv-indonesia_1317336_yoI9qq1s4feDZ0XLWrzY7b.jpg?smia=xTM","Jakarta Barat","200000000"
"60365","2010 Nissan Grand Livina 1.5 XV MPV","Nissan","Grand Livina","XV","Pertamax","MPV","Automatic","7","2010","95000","Abu-abu","https://img3.icarcdn.com/6028875/thumb-l_used-car-mobil123-nissan-grand-livina-xv-mpv-indonesia_6028875_b7hdR6XjSNOkz0gy1OWxbg.jpg?smia=xTM","Tangerang","79000000"
"46381","2017 Toyota Kijang Innova 2.4 V MPV","Toyota","Kijang Innova","V","Solar","MPV","Automatic","8","2017","21000","Hitam","https://img1.icarcdn.com/0097745/thumb-l_used-car-mobil123-toyota-kijang-innova-v-mpv-indonesia_0097745_wjQwDlkVy7gEhol0WQYD2g.jpg?smia=xTM","Malang","350000000"
"64694","2017 Mitsubishi Pajero Sport 2.4 Dakar SUV","Mitsubishi","Pajero Sport","Dakar","Solar","SUV","Automatic","7","2017","12500","Putih","https://img1.icarcdn.com/9486725/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-suv-indonesia_9486725_3E86Uk5f4qP31aTaapQUMa.jpg?smia=xTM","Bekasi","439000000"
"63102","2019 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Automatic","7","2019","11000","Putih","https://img1.icarcdn.com/3551156/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_3551156_uqF6MCBuuNx9VciYWF03mS.jpg?smia=xTM","Gresik","188000000"
"37324","2017 Wuling Confero 1.5 S L Wagon","Wuling","Confero","S L","Pertamax","Wagon","Manual","8","2017","250","Coklat","https://img2.icarcdn.com/3375226/thumb-l_used-car-mobil123-wuling-confero-s-l-wagon-indonesia_3375226_OoadLzmd7YDd8AHvP26ZtG.jpg?smia=xTM","Karanganyar","127500000"
"86968","2018 Honda BR-V 1.5 E SUV","Honda","BR-V","E","Pertamax","SUV","Automatic","7","2018","7500","Hitam","https://img3.icarcdn.com/1553156/thumb-l_used-car-mobil123-honda-br-v-e-suv-indonesia_1553156_WVLwj15s6Ny4ZX4eUFtkN0.jpg?smia=xTM","Bantul","199000000"
"47364","2015 Honda Mobilio 1.5 E MPV","Honda","Mobilio","E","Pertamax","MPV","Automatic","7","2015","47500","Silver","https://img1.icarcdn.com/8702595/thumb-l_used-car-mobil123-honda-mobilio-e-mpv-indonesia_8702595_B1x5geFtFOAzYge0rL9rBk.jpg?smia=xTM","Bekasi","145000000"
"88742","2016 Toyota Kijang Innova 2.4 G MPV","Toyota","Kijang Innova","G","Solar","MPV","Automatic","8","2016","60000","Silver","https://img5.icarcdn.com/0066656/thumb-l_used-car-mobil123-toyota-kijang-innova-g-mpv-indonesia_0066656_S4Kdy7d6vPGZaECBXuACbQ.jpg?smia=xTM","Sidoarjo","290000000"
"14405","2014 Hyundai H-1 2.4 Elegance Next Generation MPV","Hyundai","H-1","Elegance Next Generation","Pertamax","MPV","Automatic","12","2014","7500","Putih","https://img3.icarcdn.com/8912246/thumb-l_used-car-mobil123-hyundai-h-1-elegance-next-generation-mpv-indonesia_8912246_vTvE1IE7XGumwj26URvizq.jpeg?smia=xTM","Jakarta Selatan","235000000"
"1478","2018 Honda Brio 1.2 Satya E Hatchback","Honda","Brio","Satya E","Pertamax","Hatchback","Automatic","5","2018","25000","Abu-abu","https://img1.icarcdn.com/9919246/thumb-l_used-car-mobil123-honda-brio-satya-e-hatchback-indonesia_9919246_ZRYX99dS5Fio3plFbkVJL4.jpg?smia=xTM","Surabaya","144000000"
"47535","2014 Suzuki Karimun Wagon R 1.0 GX Wagon R Hatchback","Suzuki","Karimun Wagon R","GX Wagon R","Pertamax","Hatchback","Manual","5","2014","5000","Marun","https://img4.icarcdn.com/7990245/thumb-l_used-car-mobil123-suzuki-karimun-wagon-r-gx-wagon-r-hatchback-indonesia_7990245_5ZFG5p2JR7HSRmMmZ5tjhS.jpg?smia=xTM","Palembang","87000000"
"46829","2015 Mitsubishi Mirage 1.2 EXCEED Hatchback","Mitsubishi","Mirage","EXCEED","Pertamax","Hatchback","Automatic","5","2015","30000","Putih","https://img2.icarcdn.com/0599845/thumb-l_used-car-mobil123-mitsubishi-mirage-exceed-hatchback-indonesia_0599845_iR60Cs7z1Bzt8nFxGAttZr.jpg?smia=xTM","Jakarta Selatan","112500000"
"39401","2011 Honda Freed 1.5 1.5 MPV","Honda","Freed","1.5","Pertamax","MPV","Automatic","7","2011","85000","Abu-abu","https://img2.icarcdn.com/5247675/thumb-l_used-car-mobil123-honda-freed-1.5-mpv-indonesia_5247675_hPDq7rbJ63NjE7fbNTzGM4.jpg?smia=xTM","Surabaya","160000000"
"1778","2014 Toyota Agya 1.0 TRD Sportivo Hatchback","Toyota","Agya","TRD Sportivo","Pertamax","Hatchback","Automatic","5","2014","54923","Putih","https://img3.icarcdn.com/2903755/thumb-l_used-car-mobil123-toyota-agya-trd-sportivo-hatchback-indonesia_2903755_CDxXEPTZzwF5RLLtk8ARg0.jpg?smia=xTM","Jakarta Timur","104000000"
"27545","2013 Honda City 1.5 E Sedan","Honda","City","E","Pertamax","Sedan","Automatic","5","2013","89000","Putih","https://img3.icarcdn.com/5014206/thumb-l_used-car-mobil123-honda-city-e-sedan-indonesia_5014206_gSPkaNRptdVVWJNMiuGgEg.jpg?smia=xTM","Sidoarjo","170000000"
"79495","2009 Mercedes-Benz C200 1.8 CGI Avantgarde Sedan","Mercedes-Benz","C200","CGI Avantgarde","Pertamax","Sedan","Automatic","5","2009","40000","Hitam","https://img2.icarcdn.com/1642535/thumb-l_used-car-mobil123-mercedes-benz-c-class-c200-cgi-avantgarde-sedan-indonesia_1642535_BRLbWCDN3P6FaUGEA9nHo4.jpg?smia=xTM","Jakarta Selatan","220000000"
"53416","2013 Honda Freed 1.5 S MPV","Honda","Freed","S","Pertamax","MPV","Automatic","7","2013","58000","Putih","https://img5.icarcdn.com/9062945/thumb-l_used-car-mobil123-honda-freed-s-mpv-indonesia_9062945_VaUWa4jc1CHFdZtufFShyH.jpg?smia=xTM","Sidoarjo","175000000"
"18091","2017 Daihatsu Luxio 1.5 X MPV","Daihatsu","Luxio","X","Pertamax","MPV","Manual","8","2017","60000","Hitam","https://img4.icarcdn.com/6322226/thumb-l_used-car-mobil123-daihatsu-luxio-x-mpv-indonesia_6322226_PXB2DUSKN3YYqs5VcTU52g.jpg?smia=xTM","Surabaya","160000000"
"57539","2013 Nissan Grand Livina 1.5 XV MPV","Nissan","Grand Livina","XV","Pertamax","MPV","Manual","7","2013","52500","Hitam","https://img4.icarcdn.com/8605515/thumb-l_used-car-mobil123-nissan-grand-livina-xv-mpv-indonesia_8605515_JjDx8X9YVRhzklrz7iD5iN.jpg?smia=xTM","Jakarta Barat","85000000"
"26825","2013 Daihatsu Sirion 1.3 D FMC DELUXE Hatchback","Daihatsu","Sirion","D FMC DELUXE","Pertamax","Hatchback","Automatic","5","2013","52500","Abu-abu","https://img5.icarcdn.com/3256015/thumb-l_used-car-mobil123-daihatsu-sirion-d-fmc-deluxe-hatchback-indonesia_3256015_ESMvZPn5AbzOSdYZRAsijE.jpg?smia=xTM","Bekasi","107000000"
"76781","2015 Toyota Vellfire 2.5 G Van Wagon","Toyota","Vellfire","G","Pertamax","Van Wagon","Automatic","7","2015","23000","Putih","https://img5.icarcdn.com/8398506/thumb-l_used-car-mobil123-toyota-vellfire-g-van-wagon-indonesia_8398506_5HODGxob7tloqwg1cg1Liq.jpg?smia=xTM","Jakarta Selatan","875000000"
"51243","2012 Honda Brio 1.3 E Hatchback","Honda","Brio","E","Pertamax","Hatchback","Automatic","5","2012","90000","Putih","https://img2.icarcdn.com/8748125/thumb-l_used-car-mobil123-honda-brio-e-hatchback-indonesia_8748125_f9ZHZ7tDWMiHnz3Qt0WB0K.jpg?smia=xTM","Semarang","110000000"
"43230","2016 Daihatsu Terios 1.5 R SUV","Daihatsu","Terios","R","Pertamax","SUV","Manual","7","2016","60000","Hitam","https://img1.icarcdn.com/5497106/thumb-l_used-car-mobil123-daihatsu-terios-r-suv-indonesia_5497106_mNyHPTb9c0IYw6YGKloGQW.jpg?smia=xTM","Jakarta Barat","162000000"
"76271","2017 Toyota Fortuner 2.4 VRZ SUV","Toyota","Fortuner","VRZ","Solar","SUV","Automatic","7","2017","60000","Hitam","https://img2.icarcdn.com/7123456/thumb-l_used-car-mobil123-toyota-fortuner-vrz-suv-indonesia_7123456_aiMrOusFI55Ie5wZM6LhXE.jpg?smia=xTM","Surabaya","396000005"
"81889","2013 Toyota Kijang Innova 2.0 G MPV","Toyota","Kijang Innova","G","Pertamax","MPV","Automatic","8","2013","90000","Silver","https://img1.icarcdn.com/0574116/thumb-l_used-car-mobil123-toyota-kijang-innova-g-mpv-indonesia_0574116_NQuY60P8DeN9ouEo7pCLk2.jpg?smia=xTM","Jakarta Utara","145000000"
"77510","2014 Honda Mobilio 1.5 E MPV","Honda","Mobilio","E","Pertamax","MPV","Manual","7","2014","72500","Abu-abu","https://img2.icarcdn.com/8783646/thumb-l_used-car-mobil123-honda-mobilio-e-mpv-indonesia_8783646_4PidxA7dcTeuz5wQ0UYMs1.jpg?smia=xTM","Tangerang","125000000"
"61347","2017 Suzuki Ertiga 1.4 Dreza GS MPV","Suzuki","Ertiga","Dreza GS","Pertamax","MPV","Manual","7","2017","34000","Putih","https://img2.icarcdn.com/6879316/thumb-l_used-car-mobil123-suzuki-ertiga-dreza-gs-mpv-indonesia_6879316_2Byk32irFJLEnCdaruykBP.jpg?smia=xTM","Surabaya","155000000"
"38346","2008 Ford Escape 2.3 4x2 XLT SUV","Ford","Escape","4x2 XLT","Pertamax","SUV","Automatic","5","2008","132500","Hitam","https://img1.icarcdn.com/7306856/thumb-l_used-car-mobil123-ford-escape-4x2-xlt-suv-indonesia_7306856_JIYv8H1rhFkEzUnvhq8nDH.JPG?smia=xTM","Tangerang","89000000"
"16657","2011 Daihatsu Xenia 1.3 Xi FAMILY MPV","Daihatsu","Xenia","Xi FAMILY","Pertamax","MPV","Manual","7","2011","82500","Silver","https://img4.icarcdn.com/0925115/thumb-l_used-car-mobil123-daihatsu-xenia-xi-family-mpv-indonesia_0925115_3WA8yRgSUXHLylGBFipGdy.jpg?smia=xTM","Tangerang","80000000"
"63798","2008 Toyota Yaris 1.5 E Hatchback","Toyota","Yaris","E","Pertamax","Hatchback","Manual","5","2008","47500","Abu-abu","https://img5.icarcdn.com/1275945/thumb-l_used-car-mobil123-toyota-yaris-e-hatchback-indonesia_1275945_u9mnEzDxHvEmoHBRkq4bmn.jpg?smia=xTM","Makasar","109000000"
"33417","2017 Honda Civic 2.0 Type R Hatchback","Honda","Civic","Type R","Pertamax","Hatchback","Manual","5","2017","2500","Merah","https://img1.icarcdn.com/7438436/thumb-l_used-car-mobil123-honda-civic-type-r-hatchback-indonesia_7438436_ysfllVpuMav6Fp6mRm5soI.JPG?smia=xTM","Jakarta Utara","785000000"
"59240","2019 Mazda 3 2.0 SKYACTIV-G Hatchback","Mazda","3","SKYACTIV-G","Pertamax","Hatchback","Automatic","5","2019","2500","Abu-abu","https://img1.icarcdn.com/4607656/thumb-l_used-car-mobil123-mazda-3-skyactiv-g-hatchback-indonesia_4607656_EyYCgCM89SLjrQKg9H5A3M.jpg?smia=xTM","Jakarta Utara","465000000"
"58294","2018 Suzuki Ertiga 1.4 Dreza GS MPV","Suzuki","Ertiga","Dreza GS","Pertamax","MPV","Automatic","7","2018","5000","Abu-abu","https://img1.icarcdn.com/4728825/thumb-l_used-car-mobil123-suzuki-ertiga-dreza-gs-mpv-indonesia_4728825_G9XYSy7nkl0E66fYSiTR4p.jpg?smia=xTM","Surabaya","199999000"
"71624","2014 Honda Brio 1.2 E Hatchback","Honda","Brio","E","Pertamax","Hatchback","Automatic","5","2014","35000","Putih","https://img5.icarcdn.com/0515456/thumb-l_used-car-mobil123-honda-brio-e-hatchback-indonesia_0515456_tGcg3PMnr9GRFBqAHBHkdM.jpg?smia=xTM","Jakarta Barat","112000000"
"41397","2016 BMW 528i 2.0 Luxury Sedan","BMW","528i","Luxury","Pertamax","Sedan","Automatic","5","2016","6000","Hitam","https://img1.icarcdn.com/4688035/thumb-l_used-car-mobil123-bmw-5-series-528i-luxury-sedan-indonesia_4688035_dL5MHHUgKLjuNcHsmDd6Dn.jpg?smia=xTM","Jakarta Selatan","845000000"
"74622","2016 Toyota Kijang Innova 2.4 G MPV","Toyota","Kijang Innova","G","Solar","MPV","Automatic","8","2016","63000","Silver","https://img5.icarcdn.com/2736656/thumb-l_used-car-mobil123-toyota-kijang-innova-g-mpv-indonesia_2736656_fesuM1PEcjqfnXVkipu6nn.jpg?smia=xTM","Surabaya","290000000"
"65219","2014 Toyota Yaris 1.5 E Hatchback","Toyota","Yaris","E","Pertamax","Hatchback","Automatic","5","2014","82000","Silver","https://img1.icarcdn.com/8058256/thumb-l_used-car-mobil123-toyota-yaris-e-hatchback-indonesia_8058256_ne4Z4POQwI3o2BO219YpTE.jpeg?smia=xTM","Karawang","126000000"
"22811","2019 Honda Mobilio 1.5 RS MPV","Honda","Mobilio","RS","Pertamax","MPV","Manual","7","2019","3900","Putih","https://img3.icarcdn.com/4494056/thumb-l_used-car-mobil123-honda-mobilio-rs-mpv-indonesia_4494056_kQ38Amtvri3Ox1yAJA56oM.jpg?smia=xTM","Surabaya","208000000"
"49519","2016 Honda Mobilio 1.5 S MPV","Honda","Mobilio","S","Pertamax","MPV","Manual","7","2016","90000","Hitam","https://img3.icarcdn.com/8086356/thumb-l_used-car-mobil123-honda-mobilio-s-mpv-indonesia_8086356_BfThAP53bHHTOYxlyuqWKE.jpg?smia=xTM","Jakarta Barat","126000000"
"53890","2012 Jeep Wrangler 3.6 Call of Duty MW3 SUV","Jeep","Wrangler","Call of Duty MW3","Pertamax","SUV","Automatic","4","2012","17500","Putih","https://img4.icarcdn.com/9124856/thumb-l_used-car-mobil123-jeep-wrangler-call-of-duty-mw3-suv-indonesia_9124856_vfuJZmDljAi3Y72XD3GGFf.jpg?smia=xTM","Jakarta Utara","750000000"
"69743","2011 Toyota Rush 1.5 G SUV","Toyota","Rush","G","Pertamax","SUV","Automatic","5","2011","80745","Hitam","https://img2.icarcdn.com/0462995/thumb-l_used-car-mobil123-toyota-rush-g-suv-indonesia_0462995_2lwuB8bNqVK2Q1rqRuUTSe.jpg?smia=xTM","Bekasi","124000096"
"3882","2016 Datsun GO 1.2 T Hatchback","Datsun","GO","T","Pertamax","Hatchback","Manual","5","2016","12183","Putih","https://img1.icarcdn.com/7959415/thumb-l_used-car-mobil123-datsun-go-t-hatchback-indonesia_7959415_wrs31CVCJxL3DnYnAj3FFu.jpg?smia=xTM","Malang","110000000"
"52038","2000 Honda Civic 1.6 Sedan","Honda","Civic",,"Pertamax","Sedan","Automatic","5","2000","100000","Silver","https://img3.icarcdn.com/9459636/thumb-l_used-car-mobil123-honda-civic-sedan-indonesia_9459636_pf7YPyRJb5c9oDALtwwwYI.jpg?smia=xTM","Surabaya","72000000"
"12016","2012 Toyota Corolla Altis 1.8 G Sedan","Toyota","Corolla Altis","G","Pertamax","Sedan","Automatic","5","2012","58000","Hitam","https://img2.icarcdn.com/4401565/thumb-l_used-car-mobil123-toyota-corolla-altis-g-sedan-indonesia_4401565_KERyOlp2tRJtB4RELwqSYp.jpg?smia=xTM","Cikarang","150000000"
"35246","2015 Daihatsu Terios 1.5 ADVENTURE R SUV","Daihatsu","Terios","ADVENTURE R","Pertamax","SUV","Manual","7","2015","18000","Putih","https://img2.icarcdn.com/7698036/thumb-l_used-car-mobil123-daihatsu-terios-adventure-r-suv-indonesia_7698036_UFJt1j9L766z9W8CFEfJYM.jpg?smia=xTM","Sidoarjo","173000000"
"18823","2015 Honda Jazz 1.5 RS Hatchback","Honda","Jazz","RS","Pertamax","Hatchback","Automatic","5","2015","32000","Kuning","https://img5.icarcdn.com/5396935/thumb-l_used-car-mobil123-honda-jazz-rs-hatchback-indonesia_5396935_XIUye9FwCNCEmoaJwrYc3d.jpg?smia=xTM","Malang","215000000"
"89491","2014 Toyota Avanza 1.5 Veloz MPV","Toyota","Avanza","Veloz","Pertamax","MPV","Automatic","7","2014","42500","Putih","https://img4.icarcdn.com/6642015/thumb-l_used-car-mobil123-toyota-avanza-veloz-mpv-indonesia_6642015_Xlc0LA3fDBPbf9fxCBmbTK.jpg?smia=xTM","Jakarta Timur","153000000"
"77718","2017 Mitsubishi Pajero Sport 2.4 Dakar Ultimate SUV","Mitsubishi","Pajero Sport","Dakar Ultimate","Solar","SUV","Automatic","7","2017","40000","Putih","https://img5.icarcdn.com/3234285/thumb-l_used-car-mobil123-mitsubishi-pajero-sport-dakar-ultimate-suv-indonesia_3234285_nH3vol9y5HXBkQKZWfTt5W.jpg?smia=xTM","Makasar","439000000"
"51774","2007 Nissan Elgrand 2.5 MPV","Nissan","Elgrand",,"Pertamax","MPV","Automatic","7","2007","92000","Hitam","https://img1.icarcdn.com/5950556/thumb-l_used-car-mobil123-nissan-elgrand-mpv-indonesia_5950556_PzBsUGOWdxhknf46ZGmacc.jpg?smia=xTM","Bekasi","140000000"
"27191","2013 Toyota Fortuner 2.5 G TRD SUV","Toyota","Fortuner","G TRD","Solar","SUV","Automatic","7","2013","70000","Putih","https://img1.icarcdn.com/3623765/thumb-l_used-car-mobil123-toyota-fortuner-g-trd-suv-indonesia_3623765_ABHZKuppNliLaYNJDHIte8.jpg?smia=xTM","Jakarta Pusat","297000000"
"33620","2008 Honda Civic 1.8 FD Sedan","Honda","Civic","FD","Pertamax","Sedan","Automatic","5","2008","106000","Abu-abu","https://img2.icarcdn.com/1092905/thumb-l_used-car-mobil123-honda-civic-fd-sedan-indonesia_1092905_jQlcsCDLCKVjJnNbBi7WEk.jpg?smia=xTM","Mojokerto","160000000"
"63582","2017 Toyota Kijang Innova 2.4 G MPV","Toyota","Kijang Innova","G","Solar","MPV","Manual","8","2017","9000","Silver","https://img5.icarcdn.com/6093856/thumb-l_used-car-mobil123-toyota-kijang-innova-g-mpv-indonesia_6093856_BXwMEboFa6rBAYfBTWSEFO.jpg?smia=xTM","Surabaya","290000000"
"42006","2013 Toyota Yaris 1.5 S Hatchback","Toyota","Yaris","S","Pertamax","Hatchback","Automatic","5","2013","81445","Silver","https://img2.icarcdn.com/4567455/thumb-l_used-car-mobil123-toyota-yaris-s-hatchback-indonesia_4567455_Dga0UvBLqOi9GZIse7NkKb.jpg?smia=xTM","Jakarta Timur","151000000"
"33857","2017 Toyota Fortuner 2.4 VRZ SUV","Toyota","Fortuner","VRZ","Solar","SUV","Automatic","7","2017","60000","Hitam","https://img5.icarcdn.com/5042356/thumb-l_used-car-mobil123-toyota-fortuner-vrz-suv-indonesia_5042356_b9iDSZ4MRTq4v9UgjJnYWg.jpg?smia=xTM","Batu","394000000"
"51383","2013 Mazda CX-5 2.5 Touring SUV","Mazda","CX-5","Touring","Pertamax","SUV","Automatic","5","2013","82500","Silver","https://img3.icarcdn.com/0455256/thumb-l_used-car-mobil123-mazda-cx-5-touring-suv-indonesia_0455256_dlZyWf4LXfah4yMAoJqbG8.jpg?smia=xTM","Jakarta Utara","198000000"
"59142","2011 KIA Picanto 1.2 SE 3 Hatchback","KIA","Picanto","SE 3","Pertamax","Hatchback","Manual","5","2011","77500","Abu-abu","https://img3.icarcdn.com/1615746/thumb-l_used-car-mobil123-kia-picanto-se-3-hatchback-indonesia_1615746_3GkNlVUXuxCqgi9j3Lf4xf.jpg?smia=xTM","Sidoarjo","77500000"
"20642","2017 Suzuki Ertiga 1.4 GX MPV","Suzuki","Ertiga","GX","Pertamax","MPV","Automatic","7","2017","10000","Putih","https://img2.icarcdn.com/1884835/thumb-l_used-car-mobil123-suzuki-ertiga-gx-mpv-indonesia_1884835_mvyoGYGyerXjpzKF1ChQHA.jpg?smia=xTM","Mojokerto","180000000"
"3154","2016 Toyota Avanza 1.3 E MPV","Toyota","Avanza","E","Pertamax","MPV","Manual","7","2016","22500","Silver","https://img2.icarcdn.com/0861215/thumb-l_used-car-mobil123-toyota-avanza-e-mpv-indonesia_0861215_8dg7inhLYx6nRzSvKQXgjG.jpg?smia=xTM","Jakarta Barat","108000000"
"89067","2015 Toyota Avanza 1.3 G MPV","Toyota","Avanza","G","Pertamax","MPV","Manual","7","2015","32500","Hitam","https://img4.icarcdn.com/3119905/thumb-l_used-car-mobil123-toyota-avanza-g-mpv-indonesia_3119905_GFJb7g4NOCiPKT9HWr06Ae.jpg?smia=xTM","Bogor","145000000"
"77381","2012 Honda Freed 1.5 E MPV","Honda","Freed","E","Pertamax","MPV","Automatic","7","2012","77500","Abu-abu","https://img4.icarcdn.com/0741836/thumb-l_used-car-mobil123-honda-freed-e-mpv-indonesia_0741836_4iK8yoeB1NK8ZJbRvhI7v8.jpg?smia=xTM","Tangerang","135000000"
"11240","2012 Toyota Rush 1.5 S SUV","Toyota","Rush","S","Pertamax","SUV","Automatic","5","2012","47500","Putih","https://img1.icarcdn.com/1052946/thumb-l_used-car-mobil123-toyota-rush-s-suv-indonesia_1052946_g8UKB0R6AScue7tv6Pki82.jpeg?smia=xTM","Tangerang","135000000"
"25609","2013 Nissan Grand Livina 1.5 SV MPV","Nissan","Grand Livina","SV","Pertamax","MPV","Automatic","7","2013","47500","Silver","https://img4.icarcdn.com/3257405/thumb-l_used-car-mobil123-nissan-grand-livina-sv-mpv-indonesia_3257405_sWtCADZDyvjYEIkp6JdxRI.jpg?smia=xTM","Pontianak","130000000"
"29716","2014 Chevrolet Spin 1.5 LTZ SUV","Chevrolet","Spin","LTZ","Pertamax","SUV","Automatic","7","2014","52500","Abu-abu","https://img3.icarcdn.com/1005056/thumb-l_used-car-mobil123-chevrolet-spin-ltz-suv-indonesia_1005056_j4BFf7P3or7xDmoPXCqSwu.jpg?smia=xTM","Semarang","107000000"
"58988","2014 Honda Mobilio 1.5 E Prestige MPV","Honda","Mobilio","E Prestige","Pertamax","MPV","Automatic","7","2014","85000","Silver","https://img2.icarcdn.com/3760436/thumb-l_used-car-mobil123-honda-mobilio-e-prestige-mpv-indonesia_3760436_aI6xAFUjFfsDgrDt0pLkId.jpg?smia=xTM","Jakarta Selatan","120000000"
"64094","2014 Mitsubishi Mirage 1.2 GLS Hatchback","Mitsubishi","Mirage","GLS","Pertamax","Hatchback","Automatic","5","2014","52000","Putih","https://img4.icarcdn.com/4949015/thumb-l_used-car-mobil123-mitsubishi-mirage-gls-hatchback-indonesia_4949015_2TBQV3HuU8C3UuqxCADwi2.jpg?smia=xTM","Surabaya","115000000"
"65671","2013 Nissan X-Trail 2.0 T31 SUV","Nissan","X-Trail","T31","Pertamax","SUV","Automatic","5","2013","52500","Hitam","https://img5.icarcdn.com/3123446/thumb-l_used-car-mobil123-nissan-x-trail-t31-suv-indonesia_3123446_IOXleE4BPT1TB89bAFGjdG.jpg?smia=xTM","Bogor","170000000"
"50176","2015 Honda CR-V 2.4 2.4 SUV","Honda","CR-V","2.4","Pertamax","SUV","Automatic","5","2015","31000","Putih","https://img4.icarcdn.com/7040955/thumb-l_used-car-mobil123-honda-cr-v-2.4-suv-indonesia_7040955_tPfcSnRVoP3uuyKqIXHCSg.jpg?smia=xTM","Sidoarjo","325000000"
